City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Country
736,Deputatskiy,69.3,139.9,47.79,98,100,3.18,light rain,RU
737,Clyde River,70.4692,-68.5914,39.51,90,100,6.62,overcast clouds,CA
738,Klaksvik,62.2266,-6.589,54.52,98,100,6.22,overcast clouds,FO
739,Soria,41.6667,-2.6667,72.01,78,1,6.02,clear sky,ES
740,Lixourion,38.2019,20.4314,78.96,60,0,2.86,clear sky,GR
741,Mataura,-46.1927,168.8643,48.47,75,100,4.52,overcast clouds,NZ
742,Sinnamary,5.3833,-52.95,79.95,82,17,12.41,few clouds,GF
743,Narsaq,60.9167,-46.05,61.02,66,26,3.29,scattered clouds,GL
744,Karratha,-20.7377,116.8463,69.24,64,1,8.3,clear sky,AU
745,Kitimat,54.0524,-128.6534,64.78,62,89,2.71,overcast clouds,CA
746,Ahipara,-35.1667,173.1667,57.25,59,96,9.73,overcast clouds,NZ
747,Namibe,-15.1961,12.1522,59.9,86,5,3.47,clear sky,AO
748,Comodoro Rivadavia,-45.8667,-67.5,42.66,87,90,6.91,light rain,AR
749,Lagoa,39.05,-27.9833,74.07,90,80,13.69,broken clouds,PT
750,San Ramon,37.7799,-121.978,86.32,47,1,5.99,smoke,US
751,Fort Nelson,58.8053,-122.7002,51.39,71,90,6.91,overcast clouds,CA
752,Mangan,27.5167,88.5333,75.72,98,100,0.83,overcast clouds,IN
753,Broome,42.2506,-75.833,83.17,92,40,1.01,scattered clouds,US
754,Saint George,37.1041,-113.5841,100.63,20,1,1.01,clear sky,US
755,Yaguachi,-2.1167,-79.6833,84.7,57,88,9.89,overcast clouds,EC
756,Ancud,-41.8697,-73.8203,46.42,73,72,7.18,broken clouds,CL
757,Aklavik,68.2191,-135.0107,57.92,56,99,4.99,overcast clouds,CA
758,Ambilobe,-13.2,49.05,67.39,76,1,4.56,clear sky,MG
759,Zhezkazgan,47.8043,67.7144,72.64,37,0,13.27,clear sky,KZ
760,Tiksi,71.6872,128.8694,40.5,98,100,4.85,overcast clouds,RU
761,Avera,33.194,-82.5271,91.27,61,78,8.19,broken clouds,US
762,Bambous Virieux,-20.3428,57.7575,66.45,72,40,2.3,scattered clouds,MU
763,Mount Gambier,-37.8333,140.7667,42.71,93,40,6.91,scattered clouds,AU
764,Nabire,-3.3667,135.4833,74.28,96,100,4.68,overcast clouds,ID
765,Asosa,10.0667,34.5333,60.13,95,100,4.65,light rain,ET
766,San Cristobal,7.7669,-72.225,78.57,64,24,4.5,few clouds,VE
767,Yarim,14.298,44.3779,62.35,49,55,3.74,broken clouds,YE
768,Hofn,64.2539,-15.2082,54.1,92,100,2.28,overcast clouds,IS
769,Atuona,-9.8,-139.0333,77.45,73,5,19.1,clear sky,PF
770,Khatanga,71.9667,102.5,46.38,87,99,10.56,overcast clouds,RU
771,Cap Malheureux,-19.9842,57.6142,66.69,67,7,1.99,clear sky,MU
772,Buchanan,5.8808,-10.0467,78.76,93,100,7.78,moderate rain,LR
773,Ribeira Grande,38.5167,-28.7,75.15,91,79,20.6,broken clouds,PT
774,Blumenau,-26.9194,-49.0661,71.44,83,0,1.52,clear sky,BR
775,Kuryk,43.2,51.65,85.68,28,97,6.93,overcast clouds,KZ
776,Tuktoyaktuk,69.4541,-133.0374,50.0,87,90,5.75,overcast clouds,CA
777,Mahebourg,-20.4081,57.7,66.49,72,40,2.3,scattered clouds,MU
778,Port Blair,11.6667,92.75,79.75,80,81,8.19,broken clouds,IN
779,Suntar,62.1444,117.6319,48.36,85,68,3.69,broken clouds,RU
780,Vanavara,60.34,102.2797,45.9,87,54,2.57,broken clouds,RU
781,Karakol,42.4907,78.3936,60.39,43,45,3.98,scattered clouds,KG
782,Baghmara,23.795,86.2085,80.06,79,87,5.86,light rain,IN
783,Baykit,61.67,96.37,52.03,90,95,2.53,overcast clouds,RU
784,Katsuura,35.1333,140.3,78.91,93,100,7.47,light rain,JP
785,Vestmannaeyjar,63.4427,-20.2734,55.13,95,100,21.9,overcast clouds,IS
786,Le Port,-20.9373,55.2919,66.16,66,41,3.51,scattered clouds,RE
787,Jasper,37.2001,-94.3502,95.56,58,75,1.01,broken clouds,US
788,Lebu,-37.6167,-73.65,48.38,69,65,3.96,broken clouds,CL
789,Korhogo,9.45,-5.6333,71.62,91,40,4.79,scattered clouds,CI
790,Georgetown,5.4112,100.3354,78.75,84,40,5.75,thunderstorm,MY
791,Szombathely,47.2309,16.6216,70.79,68,100,2.68,moderate rain,HU
792,Honiara,-9.4333,159.95,81.64,76,41,7.54,scattered clouds,SB
793,Yayva,59.3303,57.2641,69.17,55,99,7.87,overcast clouds,RU
794,Saint-Augustin,51.226,-58.6502,60.35,66,98,13.6,overcast clouds,CA
795,Qeshm,26.9581,56.2719,89.49,81,62,8.88,broken clouds,IR
796,Mar Del Plata,-38.0023,-57.5575,50.02,100,75,5.75,broken clouds,AR
797,Vaitape,-16.5167,-151.75,78.15,79,10,15.21,light rain,PF
798,Nikolskoye,59.7035,30.7861,57.02,98,86,4.92,overcast clouds,RU
799,Nuuk,64.1835,-51.7216,45.0,86,21,3.04,few clouds,GL
800,Ortakoy,38.7373,34.0387,70.05,50,0,5.32,clear sky,TR
801,Itarema,-2.9248,-39.9167,78.12,78,8,16.55,clear sky,BR
802,Harlingen,26.1906,-97.6961,97.34,52,20,12.66,few clouds,US
803,Xining,36.6167,101.7667,51.44,86,11,2.75,few clouds,CN
804,Petropavlovsk-Kamchatskiy,53.0452,158.6483,55.99,100,90,0.0,light intensity drizzle,RU
805,Namie,37.4833,141.0,75.72,98,100,4.43,moderate rain,JP
806,Kahului,20.8947,-156.47,85.26,82,40,19.57,scattered clouds,US
807,Quatre Cocos,-20.2078,57.7625,66.31,61,11,11.01,few clouds,MU
808,Ous,60.9058,61.5186,70.97,50,39,8.57,scattered clouds,RU
809,Chaplynka,46.3651,33.5403,68.65,59,34,5.59,scattered clouds,UA
810,Ranong,9.9658,98.6348,78.49,83,88,7.02,overcast clouds,TH
811,Concordia,-31.393,-58.0209,69.87,52,0,8.05,clear sky,AR
812,Samarai,-10.6167,150.6667,80.31,80,59,10.47,broken clouds,PG
813,Provideniya,64.3833,-173.3,50.11,66,0,4.47,clear sky,RU
814,Gimli,50.6336,-96.9907,64.42,82,91,13.8,overcast clouds,CA
815,Forssa,60.8146,23.6215,52.07,91,56,8.63,broken clouds,FI
816,Hami,42.8,93.45,66.13,23,0,19.86,clear sky,CN
817,Kortkeros,61.8106,51.5806,62.6,89,78,8.88,broken clouds,RU
818,Kauhajoki,62.4333,22.1833,45.66,82,7,6.67,clear sky,FI
819,Cherskiy,68.75,161.3,58.96,59,46,7.9,scattered clouds,RU
820,Isetskoye,56.4858,65.3226,69.85,46,2,6.71,clear sky,RU
821,Cabo San Lucas,22.8909,-109.9124,87.06,78,90,5.99,overcast clouds,MX
822,Guerrero Negro,27.9769,-114.0611,76.51,55,0,16.53,clear sky,MX
823,Saint-Esteve,42.7131,2.843,77.52,59,40,11.5,scattered clouds,FR
824,Havelock,34.8791,-76.9013,84.97,85,17,5.01,few clouds,US
825,Lompoc,34.6391,-120.4579,80.74,69,1,13.8,clear sky,US
826,Butaritari,3.0707,172.7902,82.51,71,47,9.86,light rain,KI
827,Prata,-19.3072,-48.9242,76.57,27,0,4.68,clear sky,BR
828,Half Moon Bay,37.4636,-122.4286,85.75,65,20,1.99,few clouds,US
829,Airai,-8.9266,125.4092,55.2,78,41,2.82,scattered clouds,TL
830,Pangody,65.85,74.4859,62.19,62,99,6.33,overcast clouds,RU
831,Ca Mau,9.1769,105.15,78.01,88,96,3.89,overcast clouds,VN
832,Gubkinskiy,64.434,76.5026,65.14,58,100,7.02,overcast clouds,RU
833,Arlit,18.7369,7.3853,99.12,13,42,11.05,scattered clouds,NE
834,Bonavista,48.6499,-53.1147,58.12,73,74,19.51,broken clouds,CA
835,Acapulco,16.8634,-99.8901,80.42,94,90,6.91,overcast clouds,MX
836,Lata,40.1629,-8.3327,62.92,86,0,1.28,clear sky,PT
837,Panacan,9.2463,118.4082,78.91,84,100,7.4,moderate rain,PH
838,Kibaya,-5.3,36.5667,58.08,91,3,5.68,clear sky,TZ
839,Ilulissat,69.2167,-51.1,46.42,76,35,5.75,scattered clouds,GL
840,Katherine,-14.4667,132.2667,66.52,59,6,5.75,clear sky,AU
841,Krasnozerskoye,53.9828,79.2374,56.66,70,0,4.38,clear sky,RU
842,Rock Falls,41.7798,-89.689,84.72,52,1,3.44,clear sky,US
843,Kytmanovo,53.4593,85.4479,47.82,85,0,4.36,clear sky,RU
844,Mount Isa,-20.7333,139.5,62.37,48,75,4.61,broken clouds,AU
845,Jacqueville,5.2052,-4.4146,76.91,89,100,2.86,overcast clouds,CI
846,Upernavik,72.7868,-56.1549,38.7,89,96,14.58,overcast clouds,GL
847,Kodiak,57.79,-152.4072,58.51,88,90,10.36,light rain,US
848,Gogrial,8.5332,28.1004,71.91,90,100,6.02,light rain,SS
849,Meulaboh,4.1363,96.1285,76.84,87,100,3.38,moderate rain,ID
850,Albert Lea,43.648,-93.3683,78.71,25,0,14.63,clear sky,US
851,Bisira,8.5196,-81.7115,65.1,92,98,0.94,overcast clouds,PA
852,Lasa,46.6166,10.7002,63.86,93,63,4.38,broken clouds,IT
853,Sychevka,55.8252,34.2736,56.61,64,100,5.35,overcast clouds,RU
854,Carnarvon,-24.8667,113.6333,59.07,45,75,10.36,broken clouds,AU
855,Shache,38.4167,77.2406,80.94,21,98,1.97,overcast clouds,CN
856,Shimoda,34.6667,138.95,80.46,83,100,12.12,overcast clouds,JP
857,Dillon,34.4166,-79.3712,86.81,66,59,7.94,broken clouds,US
858,Ilheus,-14.7889,-39.0494,70.02,90,27,6.53,scattered clouds,BR
859,Dingle,10.9995,122.6711,75.25,91,99,3.51,moderate rain,PH
860,Longyearbyen,78.2186,15.6401,40.84,70,75,0.0,broken clouds,SJ
861,Bubaque,11.2833,-15.8333,79.77,75,100,5.23,overcast clouds,GW
862,Larsnes,62.2028,5.5773,53.67,88,41,9.17,scattered clouds,NO
863,Rawson,-43.3002,-65.1023,42.42,92,100,34.34,light rain,AR
864,Buin,-33.7333,-70.75,64.72,61,79,2.39,broken clouds,CL
865,Talnakh,69.4865,88.3972,50.45,98,99,2.3,light rain,RU
866,Kimparana,12.8347,-4.9244,78.17,76,98,6.13,overcast clouds,ML
867,Kodinsk,58.6881,99.1844,44.33,84,75,2.42,broken clouds,RU
868,Homestead,25.4687,-80.4776,92.01,74,75,5.01,broken clouds,US
869,Constitucion,-35.3333,-72.4167,51.01,71,16,8.5,few clouds,CL
870,Saldanha,-33.0117,17.9442,46.45,82,0,9.89,clear sky,ZA
871,San Lorenzo,-25.3333,-57.5333,92.34,27,0,6.91,smoke,PY
872,Birecik,37.0294,37.9903,78.01,20,0,4.43,clear sky,TR
873,Maua,-23.6678,-46.4614,80.89,42,0,4.32,clear sky,BR
874,Leshukonskoye,64.8989,45.7622,55.71,98,100,12.19,overcast clouds,RU
875,Farah,32.5,62.5,76.48,17,0,4.76,clear sky,AF
876,Auki,-8.7676,160.7034,80.8,76,35,6.11,light rain,SB
877,Khani,41.9563,42.9566,65.77,88,100,3.94,overcast clouds,GE
878,Esperance,-33.8667,121.9,51.64,49,99,6.13,overcast clouds,AU
879,Jackson,42.4165,-122.8345,85.91,29,1,5.75,smoke,US
880,Severo-Kurilsk,50.6789,156.125,54.72,94,80,5.59,broken clouds,RU
881,Vao,-22.6667,167.4833,68.31,58,57,18.37,broken clouds,NC
882,Trenggalek,-8.05,111.7167,72.01,95,93,2.73,overcast clouds,ID
883,Bronnoysund,65.4625,12.1997,48.2,81,20,8.05,few clouds,NO
884,Olafsvik,64.8945,-23.7142,55.78,91,100,13.53,overcast clouds,IS
885,Jiuquan,39.7432,98.5174,57.15,25,5,4.03,clear sky,CN
886,Henties Bay,-22.116,14.2845,54.86,84,1,3.62,clear sky,NA
887,Padang,-0.9492,100.3543,75.25,85,100,2.95,overcast clouds,ID
888,Uvalde,29.3669,-99.767,98.53,34,1,9.22,clear sky,US
889,Savannah Bight,16.45,-85.85,91.45,82,73,24.05,broken clouds,HN
890,Pecos,31.4229,-103.4932,99.43,33,1,0.0,clear sky,US
891,Namatanai,-3.6667,152.4333,81.93,73,72,3.29,broken clouds,PG
892,Aykhal,66.0,111.5,51.69,57,61,6.96,broken clouds,RU
893,Ust-Nera,64.5667,143.2,67.51,71,100,1.57,overcast clouds,RU
894,Victoria,22.2855,114.1577,85.32,85,80,1.01,broken clouds,HK
895,Kulhudhuffushi,6.6221,73.07,80.47,75,63,4.97,broken clouds,MV
896,Jalu,29.0331,21.5482,80.47,57,0,13.09,clear sky,LY
897,Lebyazhye,55.2689,66.4947,72.75,44,8,4.63,clear sky,RU
898,Saskylakh,71.9167,114.0833,46.76,71,100,5.88,overcast clouds,RU
899,Jiexiu,37.0244,111.9125,67.28,86,15,2.82,few clouds,CN
900,Fortuna,40.5982,-124.1573,67.93,71,1,4.0,clear sky,US
901,Nador,35.174,-2.9287,80.67,83,20,6.91,few clouds,MA
902,Ozinki,51.1786,49.6769,77.04,44,65,6.58,broken clouds,RU
903,Pervomayskoye,43.919,46.7102,76.5,59,98,5.37,overcast clouds,RU
904,Opuwo,-18.0607,13.84,63.21,34,1,5.75,clear sky,NA
905,Beringovskiy,63.05,179.3167,51.87,84,27,3.06,scattered clouds,RU
906,Killybegs,54.6333,-8.45,55.45,87,27,2.04,scattered clouds,IE
907,Kibaha,-6.7667,38.9167,73.49,95,0,3.87,clear sky,TZ
908,Miles City,46.4083,-105.8406,81.52,33,20,21.85,few clouds,US
909,Naze,28.3667,129.4833,78.44,88,97,14.99,overcast clouds,JP
910,Tagusao,9.1924,117.8141,79.41,78,100,3.38,overcast clouds,PH
911,Nacala,-14.5428,40.6728,70.81,93,0,2.01,clear sky,MZ
912,Mabaruma,8.2,-59.7833,84.2,79,40,11.5,scattered clouds,GY
913,Tasiilaq,65.6145,-37.6368,46.56,94,81,3.58,broken clouds,GL
914,Sheridan,44.8333,-106.9173,82.02,23,1,1.99,clear sky,US
915,Da Lat,11.9465,108.4419,59.49,97,100,2.28,overcast clouds,VN
916,Paragominas,-2.9667,-47.4833,86.27,46,97,6.78,overcast clouds,BR
917,Jutai,-5.1833,-68.9,82.29,68,76,3.74,broken clouds,BR
918,Milkovo,54.7167,158.6167,66.31,68,69,2.06,broken clouds,RU
919,Maumere,-8.6199,122.2111,77.38,75,41,7.67,scattered clouds,ID
920,Tena,-0.9833,-77.8167,84.96,55,22,3.13,few clouds,EC
921,Trebinje,42.7119,18.3442,73.76,69,0,4.61,clear sky,BA
922,Port Moresby,-9.4431,147.1797,76.42,94,90,5.75,overcast clouds,PG
923,Chino Valley,34.7575,-112.4538,91.71,33,40,5.99,scattered clouds,US
924,Banda Aceh,5.5577,95.3222,78.82,82,99,0.98,overcast clouds,ID
925,Bukachacha,52.9833,116.9167,50.58,97,9,4.52,clear sky,RU
926,Chardara,41.2547,67.9692,75.85,35,1,4.45,clear sky,KZ
927,Port Elizabeth,-33.918,25.5701,46.69,93,40,4.61,scattered clouds,ZA
928,Sitka,57.0531,-135.33,62.49,67,20,8.05,few clouds,US
929,Ustka,54.5805,16.8619,58.64,77,100,11.77,overcast clouds,PL
930,Takoradi,4.8845,-1.7554,75.9,88,7,3.56,clear sky,GH
931,Mohpa,21.3167,78.8167,78.15,88,58,5.12,broken clouds,IN
932,Palmer,42.1584,-72.3287,72.95,86,90,8.99,mist,US
933,Portree,57.4129,-6.1942,57.52,91,80,3.36,broken clouds,GB
934,Northam,51.0333,-4.2167,61.39,89,3,6.11,clear sky,GB
935,Urumqi,43.801,87.6005,63.55,34,0,4.47,clear sky,CN
936,Lucca,44.0333,10.45,68.92,96,4,1.5,clear sky,IT
937,Kawalu,-7.3817,108.2082,70.77,95,100,1.7,overcast clouds,ID
938,Santa Barbara,34.7333,-120.0343,77.23,47,1,10.36,clear sky,US
939,Barra Patuca,15.8,-84.2833,84.11,72,77,10.63,broken clouds,HN
940,Alofi,-19.0595,-169.9187,73.29,100,17,3.44,light rain,NU
941,Syasstroy,60.1367,32.5691,53.04,94,46,8.61,scattered clouds,RU
942,Akhaldaba,41.654,42.1516,63.63,90,80,3.04,broken clouds,GE
943,Morinville,53.8001,-113.652,55.81,96,90,14.97,mist,CA
944,Alta Floresta,-9.8756,-56.0861,85.37,27,2,1.3,clear sky,BR
945,Ampanihy,-24.7,44.75,64.96,93,5,4.59,clear sky,MG
946,Nkhata Bay,-11.6066,34.2907,74.98,65,84,5.03,broken clouds,MW
947,Riyadh,24.6877,46.7219,98.74,16,0,5.08,clear sky,SA
948,Saquena,-4.6667,-73.5167,83.35,67,93,2.42,very heavy rain,PE
949,Kloulklubed,7.0419,134.2556,75.7,70,91,3.98,overcast clouds,PW
950,Mahibadhoo,3.7833,72.9667,81.16,74,100,8.23,overcast clouds,MV
951,Lysyanka,49.2523,30.8295,60.08,61,68,3.4,broken clouds,UA
952,Octeville,49.6261,-1.6435,60.93,94,0,8.05,clear sky,FR
953,Cam Ranh,11.9214,109.1591,76.96,83,20,2.3,few clouds,VN
954,Yar-Sale,66.8333,70.8333,57.85,86,100,5.14,moderate rain,RU
955,La Asuncion,11.0333,-63.8628,89.33,66,68,13.8,broken clouds,VE
956,Mhlambanyatsi,-26.45,31.0167,49.6,93,99,1.99,overcast clouds,SZ
957,Goderich,43.7501,-81.7165,82.2,83,18,13.8,few clouds,CA
958,Okhotsk,59.3833,143.3,59.36,94,100,3.18,overcast clouds,RU
959,Chapais,49.7834,-74.8492,82.18,62,99,5.41,overcast clouds,CA
960,Emmett,43.8735,-116.4993,83.17,22,54,1.99,broken clouds,US
961,Ocampo,21.65,-101.5,68.81,53,45,24.2,scattered clouds,MX
962,Komsomolets,53.7453,62.0708,74.79,34,50,7.78,scattered clouds,KZ
963,Qunduz,36.729,68.857,79.74,19,0,4.81,clear sky,AF
964,Gao,16.6362,1.637,90.07,46,0,5.41,clear sky,ML
965,Bimbo,4.2567,18.4158,75.13,83,20,0.0,few clouds,CF
966,Lorengau,-2.0226,147.2712,80.76,78,100,3.85,light rain,PG
967,Nargana,9.4428,-78.5906,83.88,77,94,7.54,overcast clouds,PA
968,Hambantota,6.1241,81.1185,77.34,100,1,3.44,clear sky,LK
969,Batagay-Alyta,67.8006,130.4114,51.19,88,97,2.98,overcast clouds,RU
970,Melilla,35.2937,-2.9383,80.8,83,20,6.91,few clouds,ES
971,Dumabato,16.3167,121.7,73.17,92,100,2.08,overcast clouds,PH
972,Gravdal,68.1214,13.5031,49.33,78,74,3.98,broken clouds,NO
973,Knysna,-34.0363,23.0471,48.58,77,0,3.87,clear sky,ZA
974,Misratah,32.3754,15.0925,81.05,65,0,8.95,clear sky,LY
975,Westport,41.1415,-73.3579,73.92,96,90,1.99,light rain,US
976,Faya,18.3851,42.4509,71.71,26,6,10.18,clear sky,SA
977,Qaqortoq,60.7167,-46.0333,61.3,72,59,4.03,broken clouds,GL
978,Mikuni,36.2171,136.1519,75.11,89,100,7.11,overcast clouds,JP
979,Douentza,14.9951,-2.9517,82.33,54,76,3.53,broken clouds,ML
980,Hvolsvollur,63.7533,-20.2243,54.81,90,100,6.4,overcast clouds,IS
981,Pemalang,-6.9,109.3667,75.49,79,97,5.95,overcast clouds,ID
982,Santa Cruz,-17.8,-63.1667,89.65,43,20,28.77,smoke,BO
983,Longonjo,-12.9067,15.2533,69.08,53,23,2.62,few clouds,AO
984,East London,-33.0153,27.9116,61.05,68,73,6.91,broken clouds,ZA
985,Luba,3.4568,8.5547,75.09,79,100,1.1,overcast clouds,GQ
986,Turbat,26.0023,63.044,80.26,73,5,3.24,clear sky,PK
987,Kudahuvadhoo,2.6708,72.8944,81.99,71,100,8.77,overcast clouds,MV
988,Luangwa,-15.6167,30.4167,71.02,69,26,3.62,scattered clouds,ZM
989,Priargunsk,50.3691,119.1012,57.11,82,45,4.0,scattered clouds,RU
990,Carutapera,-1.195,-46.02,77.5,84,24,7.56,few clouds,BR
991,Xicotencatl,23.0167,-98.8833,88.72,58,50,7.38,scattered clouds,MX
992,Vila Velha,-20.3297,-40.2925,75.15,78,20,11.5,few clouds,BR
993,Coquimbo,-29.9533,-71.3436,60.53,72,0,13.8,clear sky,CL
994,Concarneau,47.875,-3.9225,61.09,90,51,6.67,broken clouds,FR
995,Kysyl-Syr,63.8986,122.7617,50.0,86,81,6.11,broken clouds,RU
996,Great Yarmouth,52.6083,1.7305,62.85,89,71,12.12,broken clouds,GB
997,Nantucket,41.2835,-70.0995,74.97,67,41,18.03,scattered clouds,US
998,Pisco,-13.7,-76.2167,66.25,72,0,8.05,clear sky,PE
999,Lampazos De Naranjo,27.0167,-100.5167,97.14,23,4,22.17,clear sky,MX
1000,Ukiah,39.1502,-123.2078,93.13,34,1,0.0,clear sky,US
1001,Guisa,20.255,-76.5386,89.91,74,25,8.01,scattered clouds,CU
1002,Yulara,-25.2406,130.9889,53.44,58,0,13.8,clear sky,AU
1003,Kimbe,-5.5502,150.1429,78.78,78,83,3.27,broken clouds,PG
1004,Labuan,5.2767,115.2417,75.56,88,20,2.3,few clouds,MY
1005,Vicente Guerrero,19.1194,-98.1708,69.19,56,100,5.23,overcast clouds,MX
1006,Huesca,42.1362,-0.4087,75.88,50,0,9.22,clear sky,ES
1007,Leningradskiy,69.3833,178.4167,34.56,96,100,5.91,light rain,RU
1008,Camana,-16.6228,-72.7111,62.85,76,47,7.43,scattered clouds,PE
1009,Abalak,58.1286,68.5944,67.87,61,7,4.94,clear sky,RU
1010,San Patricio,28.017,-97.5169,97.52,42,36,14.41,scattered clouds,US
1011,Lakeway,30.3638,-97.9796,99.64,46,75,3.0,broken clouds,US
1012,Mahanoro,-19.9,48.8,64.27,87,1,3.49,clear sky,MG
1013,Chernyshevskiy,63.0128,112.4714,50.18,63,49,0.98,scattered clouds,RU
1014,Awjilah,29.1081,21.2869,80.37,59,0,13.02,clear sky,LY
1015,Waingapu,-9.6567,120.2641,72.46,86,24,8.3,few clouds,ID
1016,Aguimes,27.9054,-15.4461,70.66,73,20,25.32,few clouds,ES
1017,Jinxiang,27.4327,120.6062,79.3,92,86,8.08,overcast clouds,CN
1018,Fereydun Kenar,36.6864,52.5225,82.26,64,37,3.42,scattered clouds,IR
1019,Chuy,-33.6971,-53.4616,57.76,89,42,9.28,scattered clouds,UY
1020,Port Macquarie,-31.4333,152.9167,55.36,85,99,7.7,overcast clouds,AU
1021,Rio Grande,-32.035,-52.0986,71.71,87,64,10.51,broken clouds,BR
1022,Mafinga,-7.25,35.0667,70.75,51,0,3.67,clear sky,TZ
1023,Oistins,13.0667,-59.5333,80.69,83,40,21.85,scattered clouds,BB
1024,Buy,58.4786,41.53,51.46,94,7,5.53,clear sky,RU
1025,Chara,56.9064,118.2631,55.47,86,90,2.8,overcast clouds,RU
1026,Jumla,29.2747,82.1838,61.56,96,100,0.81,overcast clouds,NP
1027,Kirensk,57.7853,108.1119,52.16,82,90,2.3,overcast clouds,RU
1028,Vostok,46.4856,135.8833,64.56,88,99,3.36,overcast clouds,RU
1029,Killam,52.7834,-111.8518,60.39,100,100,12.66,overcast clouds,CA
1030,Camocim,-2.9022,-40.8411,79.34,72,6,17.81,clear sky,BR
1031,Krasni Okny,47.5404,29.46,66.22,51,62,3.33,broken clouds,UA
1032,Coihaique,-45.5752,-72.0662,43.41,49,40,4.61,scattered clouds,CL
1033,Faanui,-16.4833,-151.75,78.17,79,10,14.88,light rain,PF
1034,Nurota,40.5614,65.6886,69.89,25,0,7.94,clear sky,UZ
1035,Diamantino,-14.4086,-56.4461,85.64,25,0,5.82,clear sky,BR
1036,Mackenzie,55.2999,-123.1698,50.22,71,90,8.05,overcast clouds,CA
1037,Okato,-39.2,173.8833,49.42,66,100,10.58,overcast clouds,NZ
1038,Sylacauga,33.1732,-86.2516,91.47,63,40,0.0,scattered clouds,US
1039,Komsomolskiy,40.4272,71.7189,77.72,38,7,6.91,clear sky,UZ
1040,Kaeo,-35.1,173.7833,53.33,97,100,10.56,overcast clouds,NZ
1041,Flinders,-34.5833,150.8552,67.24,57,19,10.38,few clouds,AU
1042,Dwarka,22.2394,68.9678,81.1,82,100,14.03,overcast clouds,IN
1043,Zhangye,38.9342,100.4517,64.13,42,98,8.95,light rain,CN
1044,Vizinga,61.0749,50.1031,63.61,80,57,10.87,broken clouds,RU
1045,Fayaoue,-20.65,166.5333,71.13,68,0,20.78,clear sky,NC
1046,Kandrian,-6.2167,149.55,78.69,86,42,4.18,light rain,PG
1047,Grenada,37.1882,-3.6067,83.91,44,0,1.99,clear sky,ES
1048,Ucluelet,48.9329,-125.5528,64.71,68,38,9.86,scattered clouds,CA
1049,Adrar,20.5022,-10.0711,99.18,11,26,14.99,scattered clouds,MR
1050,Bandarbeyla,9.4942,50.8122,77.83,78,93,15.79,light rain,SO
1051,Kuito,-12.3833,16.9333,62.44,49,20,5.3,few clouds,AO
1052,Kokoshkino,55.5977,37.1695,58.95,82,0,8.95,clear sky,RU
1053,Salalah,17.0151,54.0924,80.69,83,75,8.05,broken clouds,OM
1054,Cradock,-32.1642,25.6192,47.64,59,0,3.47,clear sky,ZA
1055,Lakselv,70.0513,24.9718,46.22,93,90,11.5,overcast clouds,NO
1056,Pevek,69.7008,170.3133,39.87,87,99,2.48,overcast clouds,RU
1057,Yenagoa,4.9247,6.2642,74.57,93,66,3.06,broken clouds,NG
1058,Boyolangu,-8.1181,111.8935,71.37,94,87,1.72,overcast clouds,ID
1059,Eureka,40.8021,-124.1637,68.2,72,25,5.01,scattered clouds,US
1060,Kaabong,3.4836,34.1492,67.46,65,71,4.05,broken clouds,UG
1061,Fergus Falls,46.283,-96.0776,77.0,36,91,19.55,overcast clouds,US
1062,Kattivakkam,13.2167,80.3167,80.69,77,42,11.39,scattered clouds,IN
1063,Kasama,-10.2129,31.1808,67.21,60,57,7.18,broken clouds,ZM
1064,Los Algarrobos,8.5,-82.4333,84.61,70,40,9.22,scattered clouds,PA
1065,Tautira,-17.7333,-149.15,78.82,83,71,20.02,moderate rain,PF
1066,Kalmunai,7.4167,81.8167,78.28,84,100,9.82,overcast clouds,LK
1067,Verkhnyaya Inta,65.9811,60.3094,61.86,90,100,10.25,overcast clouds,RU
1068,Maceio,-9.6658,-35.7353,76.44,83,40,8.05,scattered clouds,BR
1069,Ulma,48.3984,9.9916,58.89,93,43,1.01,scattered clouds,DE
1070,Pacific Grove,36.6177,-121.9166,82.02,78,75,8.01,broken clouds,US
1071,Sola,-13.8833,167.55,81.27,69,75,10.36,broken clouds,VU
1072,Shaowu,27.3409,117.4831,75.2,95,92,2.01,overcast clouds,CN
1073,Ponta Delgada,37.7333,-25.6667,75.92,88,20,9.22,few clouds,PT
1074,Grindavik,63.8424,-22.4338,57.15,94,90,17.27,overcast clouds,IS
1075,Magrath,49.4167,-112.8686,73.08,35,15,16.11,few clouds,CA
1076,Lima,-12.0432,-77.0282,61.05,77,90,6.91,overcast clouds,PE
1077,Mezhdurechenskiy,59.6,65.9333,68.85,56,72,6.2,broken clouds,RU
1078,Shelburne,44.0787,-80.2041,87.12,50,74,8.03,broken clouds,CA
1079,Brae,60.3964,-1.353,55.31,87,100,6.71,overcast clouds,GB
1080,Japura,-0.3167,102.35,73.02,98,97,0.76,overcast clouds,ID
1081,Faxinal,-24.0003,-51.3194,69.57,36,0,4.97,clear sky,BR
1082,Ust-Kan,50.9276,84.761,38.61,84,0,2.17,clear sky,RU
1083,Sooke,48.3746,-123.7276,67.89,54,18,10.51,few clouds,CA
1084,Akdepe,42.0551,59.3788,73.4,44,0,8.79,clear sky,TM
1085,Fuerte Olimpo,-21.0415,-57.8738,90.18,21,0,5.53,clear sky,PY
